Method,ID,THR,CLOSE,FAR,POS,NEG,AUC,AUPR
CAPS,P84074,5,8,16,242,242,0.537352298340277,0.580789191241123
CAPS_Bootstrap,P84074,5,8,16,242,242,0.537318147667509,0.580353817209479
CoMap,P84074,5,8,16,242,242,0.508264462809917,0.523982606768264
DCA,P84074,5,8,16,242,242,0.68135714773581,0.663263344653672
GaussDCA,P84074,5,8,16,242,242,0.688989823099515,0.666262420023871
ZMIp,P84074,5,8,16,242,242,0.612167884707329,0.58441609964277
PSICOV,P84074,5,8,16,242,242,0.651142340004098,0.6277198759852
PHACE,P84077,0,8,16,882,882,0.542982990626334,0.627869012226446
CAPS,P84077,0,8,16,882,882,0.511902190959528,0.530823321733053
CAPS_Bootstrap,P84077,0,8,16,882,882,0.511920187576164,0.531968397879189
CoMap,P84077,0,8,16,882,882,0.504530648238131,0.512762720904102
DCA,P84077,0,8,16,882,882,0.731626739887187,0.708183477418911
GaussDCA,P84077,0,8,16,882,882,0.71551269789851,0.686742857646623
ZMIp,P84077,0,8,16,882,882,0.680547199983545,0.647763636270031
PSICOV,P84077,0,8,16,882,882,0.703686349823377,0.670059027217756
PHACE,P84077,5,8,16,403,403,0.469164270452992,0.488206715946175
CAPS,P84077,5,8,16,403,403,SameVal,0
CAPS_Bootstrap,P84077,5,8,16,403,403,SameVal,0
CoMap,P84077,5,8,16,403,403,0.498759305210918,0.496459380813657
DCA,P84077,5,8,16,403,403,0.625618038409201,0.585169522675159
GaussDCA,P84077,5,8,16,403,403,0.606890627982439,0.569944407492364
ZMIp,P84077,5,8,16,403,403,0.6124167995616,0.574835828829028
PSICOV,P84077,5,8,16,403,403,0.607090740045195,0.567900861302888
PHACE,P98194,0,8,16,4653,4653,0.947434757468089,0.957871621602656
CAPS,P98194,0,8,16,4653,4653,0.666473991322751,0.741455055160654
CAPS_Bootstrap,P98194,0,8,16,4653,4653,0.666461127824421,0.741104498494264
CoMap,P98194,0,8,16,4653,4653,0.504728940686525,0.514590817740941
DCA,P98194,0,8,16,4653,4653,0.842296882243655,0.853263065990285
GaussDCA,P98194,0,8,16,4653,4653,0.839785474722438,0.855465361728119
ZMIp,P98194,0,8,16,4653,4653,0.611337873570888,0.616876176358727
PSICOV,P98194,0,8,16,4653,4653,0.713355877018305,0.725077296336146
PHACE,P98194,5,8,16,2081,2081,0.854042005181314,0.859618735782892
CAPS,P98194,5,8,16,2081,2081,0.61489377473265,0.677095796320597
CAPS_Bootstrap,P98194,5,8,16,2081,2081,0.61507423634028,0.676688998734097
CoMap,P98194,5,8,16,2081,2081,0.502164500165221,0.50771974449698
DCA,P98194,5,8,16,2081,2081,0.75925659516169,0.764883788407582
GaussDCA,P98194,5,8,16,2081,2081,0.747373146342933,0.757586279220048
ZMIp,P98194,5,8,16,2081,2081,0.54304557769767,0.547616758551093
PSICOV,P98194,5,8,16,2081,2081,0.608958515998274,0.601569873470057
PHACE,Q00059,0,8,16,814,814,0.901594636852626,0.924474293066575
CAPS,Q00059,0,8,16,814,814,0.546926030341264,0.590673242794666
CAPS_Bootstrap,Q00059,0,8,16,814,814,0.546877735452674,0.588166392131529
CoMap,Q00059,0,8,16,814,814,0.509818954536399,0.525009784863748
DCA,Q00059,0,8,16,814,814,0.831639490730403,0.844723848192175
GaussDCA,Q00059,0,8,16,814,814,0.811426570640332,0.828894572065152
ZMIp,Q00059,0,8,16,814,814,0.678792205204982,0.690413987859108
PSICOV,Q00059,0,8,16,814,814,0.714578717649971,0.741061076569071
PHACE,Q00059,5,8,16,152,152,0.757487880886427,0.771030904535478
CAPS,Q00059,5,8,16,152,152,0.536184210526316,0.57873678664598
CAPS_Bootstrap,Q00059,5,8,16,152,152,0.536184210526316,0.57873678664598
CoMap,Q00059,5,8,16,152,152,0.513092970914127,0.528719486900504
DCA,Q00059,5,8,16,152,152,0.760214681440444,0.772087201092828
GaussDCA,Q00059,5,8,16,152,152,0.723943905817174,0.750754080544367
ZMIp,Q00059,5,8,16,152,152,0.514456371191136,0.505000547067038
PSICOV,Q00059,5,8,16,152,152,0.729181094182826,0.760703861889951
PHACE,Q00266,0,8,16,1937,1937,0.724752390011749,0.773738251064829
CAPS,Q00266,0,8,16,1937,1937,0.575703983694961,0.632803345929567
CAPS_Bootstrap,Q00266,0,8,16,1937,1937,0.575283404527063,0.627589682231615
CoMap,Q00266,0,8,16,1937,1937,0.510594570477528,0.52916298788589
DCA,Q00266,0,8,16,1937,1937,0.772119918901249,0.778366190370341
GaussDCA,Q00266,0,8,16,1937,1937,0.757892988987916,0.767903120566815
ZMIp,Q00266,0,8,16,1937,1937,0.54952679513077,0.552951794350487
PSICOV,Q00266,0,8,16,1937,1937,0.639182786424941,0.645746395739547
PHACE,Q00266,5,8,16,983,983,0.582273005281029,0.64499952431861
CAPS,Q00266,5,8,16,983,983,0.532305552479641,0.571148793333369
CAPS_Bootstrap,Q00266,5,8,16,983,983,0.532121860023244,0.566935015718965
CoMap,Q00266,5,8,16,983,983,0.507636949194289,0.522431187410306
DCA,Q00266,5,8,16,983,983,0.708999067566743,0.71224166626714
GaussDCA,Q00266,5,8,16,983,983,0.688287872468797,0.701721344908998
ZMIp,Q00266,5,8,16,983,983,0.53203337717805,0.528821289864949
PSICOV,Q00266,5,8,16,983,983,0.519039335022959,0.523093030911688
PHACE,Q00534,0,8,16,1280,1280,0.926834106445305,0.929044448415145
CAPS,Q00534,0,8,16,1280,1280,0.618672485351562,0.688537364302451
CAPS_Bootstrap,Q00534,0,8,16,1280,1280,0.618239135742187,0.683555653303916
CoMap,Q00534,0,8,16,1280,1280,0.50703125,0.520967972360006
DCA,Q00534,0,8,16,1280,1280,0.761619873046874,0.770994773636282
GaussDCA,Q00534,0,8,16,1280,1280,0.756327819824217,0.765509477262016
ZMIp,Q00534,0,8,16,1280,1280,0.546361083984375,0.5464052291785
PSICOV,Q00534,0,8,16,1280,1280,0.658316345214844,0.669669914027983
PHACE,Q00534,5,8,16,557,557,0.894233341606261,0.901013543085637
CAPS,Q00534,5,8,16,557,557,0.594580482128871,0.661589727046904
CAPS_Bootstrap,Q00534,5,8,16,557,557,0.594035758374725,0.654648370156288
CoMap,Q00534,5,8,16,557,557,0.507181328545781,0.52134020066424
DCA,Q00534,5,8,16,557,557,0.739480223949151,0.746014364990851
GaussDCA,Q00534,5,8,16,557,557,0.717862104309764,0.726892878006828
ZMIp,Q00534,5,8,16,557,557,0.496343259768766,0.505847325842225
PSICOV,Q00534,5,8,16,557,557,0.57013237754191,0.577798856433884
PHACE,Q00536,0,8,16,1364,1364,0.895734524556901,0.92119799575207
CAPS,Q00536,0,8,16,1364,1364,0.625876379202105,0.696157289906537
CAPS_Bootstrap,Q00536,0,8,16,1364,1364,0.62531765722689,0.688945770666242
CoMap,Q00536,0,8,16,1364,1364,0.509532941753167,0.526157384166264
DCA,Q00536,0,8,16,1364,1364,0.839450877615437,0.840324036738188
GaussDCA,Q00536,0,8,16,1364,1364,0.819899908411524,0.820022133687184
ZMIp,Q00536,0,8,16,1364,1364,0.682380397485402,0.66768870846819
PSICOV,Q00536,0,8,16,1364,1364,0.685002547707708,0.697829441164633
PHACE,Q00536,5,8,16,601,601,0.816257430073561,0.861255724088784
CAPS,Q00536,5,8,16,601,601,0.58433116187386,0.646078118154237
CAPS_Bootstrap,Q00536,5,8,16,601,601,0.583917264902367,0.636338805528651
CoMap,Q00536,5,8,16,601,601,0.504991680532446,0.515735938388375
DCA,Q00536,5,8,16,601,601,0.807650034191491,0.803732043351771
GaussDCA,Q00536,5,8,16,601,601,0.770188897594415,0.763456164443665
ZMIp,Q00536,5,8,16,601,601,0.703734208930762,0.691391429227937
PSICOV,Q00536,5,8,16,601,601,0.634677091148696,0.625959779405668
PHACE,Q00604,0,8,16,389,389,0.660820375228819,0.662068966150416
CAPS,Q00604,0,8,16,389,389,0.505131475472671,0.51358340294358
CAPS_Bootstrap,Q00604,0,8,16,389,389,0.505151300876944,0.515938906110352
CoMap,Q00604,0,8,16,389,389,0.506439952154691,0.51929924024638
DCA,Q00604,0,8,16,389,389,0.648779746366995,0.637115709885544
GaussDCA,Q00604,0,8,16,389,389,0.639527891039578,0.625504122688111
ZMIp,Q00604,0,8,16,389,389,0.512374356500419,0.559301631489826
PSICOV,Q00604,0,8,16,389,389,0.580164022178019,0.579762426480087
PHACE,Q00604,5,8,16,200,200,0.5403875,0.529804597299229
CAPS,Q00604,5,8,16,200,200,0.5025,0.508742416472726
CAPS_Bootstrap,Q00604,5,8,16,200,200,0.5025,0.508742416472726
CoMap,Q00604,5,8,16,200,200,0.5025,0.508742416472726
DCA,Q00604,5,8,16,200,200,0.572575,0.581119785433994
GaussDCA,Q00604,5,8,16,200,200,0.5571,0.564089925933401
ZMIp,Q00604,5,8,16,200,200,0.54885,0.602225059010008
PSICOV,Q00604,5,8,16,200,200,0.5506,0.544362617878177
PHACE,Q01433,0,8,16,3223,3223,0.830235800337112,0.879997605317769
CAPS,Q01433,0,8,16,3223,3223,0.55737389760553,0.607665033179714
CAPS_Bootstrap,Q01433,0,8,16,3223,3223,0.556942234438345,0.59675838897468
CoMap,Q01433,0,8,16,3223,3223,0.507914290024316,0.52313358240672
DCA,Q01433,0,8,16,3223,3223,0.821054919703815,0.825331862388779
GaussDCA,Q01433,0,8,16,3223,3223,0.799965902075419,0.806849192706188
ZMIp,Q01433,0,8,16,3223,3223,0.542868802218463,0.533173353636359
PSICOV,Q01433,0,8,16,3223,3223,0.557600992478722,0.585478425413181
PHACE,Q01433,5,8,16,1379,1379,0.692914698410479,0.76427790843277
CAPS,Q01433,5,8,16,1379,1379,0.524358698618719,0.555240988066145
CAPS_Bootstrap,Q01433,5,8,16,1379,1379,0.524176750501278,0.545657934669634
CoMap,Q01433,5,8,16,1379,1379,0.50507614213198,0.515959817876717
DCA,Q01433,5,8,16,1379,1379,0.763546326567422,0.76340066135696
GaussDCA,Q01433,5,8,16,1379,1379,0.733496490662537,0.736264741324496
ZMIp,Q01433,5,8,16,1379,1379,0.520652163052858,0.50391076121606
PSICOV,Q01433,5,8,16,1379,1379,0.501431658236229,0.510836991032741
PHACE,Q01970,0,8,16,3642,3642,0.93453496202249,0.949491757272084
CAPS,Q01970,0,8,16,3642,3642,0.542967276339466,0.585447249443552
CAPS_Bootstrap,Q01970,0,8,16,3642,3642,0.542920269984599,0.583521170629654
CoMap,Q01970,0,8,16,3642,3642,0.512908352158493,0.53460177308042
DCA,Q01970,0,8,16,3642,3642,0.903969296519556,0.915573357173985
GaussDCA,Q01970,0,8,16,3642,3642,0.898172172780735,0.91188261857552
ZMIp,Q01970,0,8,16,3642,3642,0.610129971251863,0.6228366380211
PSICOV,Q01970,0,8,16,3642,3642,0.74506011083699,0.759891489793702
PHACE,Q01970,5,8,16,1717,1717,0.875789706484435,0.900177557311896
CAPS,Q01970,5,8,16,1717,1717,0.533888393464376,0.570790392736425
CAPS_Bootstrap,Q01970,5,8,16,1717,1717,0.533825810550496,0.568182603386383
CoMap,Q01970,5,8,16,1717,1717,0.504659289458358,0.514847887646736
DCA,Q01970,5,8,16,1717,1717,0.838688723440848,0.855623806923435
GaussDCA,Q01970,5,8,16,1717,1717,0.82872294560985,0.847920201955901
ZMIp,Q01970,5,8,16,1717,1717,0.530116628093657,0.529747560891877
PSICOV,Q01970,5,8,16,1717,1717,0.624342921804599,0.626868061215505
PHACE,Q02083,0,8,16,1204,1204,0.850587327954438,0.893808881750493
CAPS,Q02083,0,8,16,1204,1204,0.654721319301111,0.721715434609746
CAPS_Bootstrap,Q02083,0,8,16,1204,1204,0.655147984017836,0.723230949020487
CoMap,Q02083,0,8,16,1204,1204,0.507890365448505,0.523078370798806
DCA,Q02083,0,8,16,1204,1204,0.791223330868312,0.810740338940125
GaussDCA,Q02083,0,8,16,1204,1204,0.782768678049915,0.80168160758921
ZMIp,Q02083,0,8,16,1204,1204,0.581525728192846,0.584001188105449
PSICOV,Q02083,0,8,16,1204,1204,0.642824030639838,0.662506586912129
PHACE,Q02083,5,8,16,623,623,0.746617748222885,0.818605835977859
CAPS,Q02083,5,8,16,623,623,0.634430820680753,0.70071086935144
CAPS_Bootstrap,Q02083,5,8,16,623,623,0.63433549155049,0.700049814976861
CoMap,Q02083,5,8,16,623,623,0.507223113964687,0.521443561049945
DCA,Q02083,5,8,16,623,623,0.74363678055492,0.766922216772478
GaussDCA,Q02083,5,8,16,623,623,0.732604366074166,0.758477784320711
ZMIp,Q02083,5,8,16,623,623,0.502465675071948,0.516054636419169
PSICOV,Q02083,5,8,16,623,623,0.574288445336473,0.583136309135208
PHACE,Q02127,0,8,16,1994,1994,0.9137995732433,0.93551110645996
CAPS,Q02127,0,8,16,1994,1994,0.671935062962207,0.739542314059605
CAPS_Bootstrap,Q02127,0,8,16,1994,1994,0.669241928393002,0.722210175641058
CoMap,Q02127,0,8,16,1994,1994,0.507769798865,0.521608263223294
DCA,Q02127,0,8,16,1994,1994,0.832436627837374,0.85379232689642
GaussDCA,Q02127,0,8,16,1994,1994,0.822475827683649,0.84652754026025
ZMIp,Q02127,0,8,16,1994,1994,0.635145406128113,0.635633095021069
PSICOV,Q02127,0,8,16,1994,1994,0.710331973855367,0.728196302793611
PHACE,Q02127,5,8,16,940,940,0.864908329560888,0.904247138705201
CAPS,Q02127,5,8,16,940,940,0.677621095518334,0.744276535288448
CAPS_Bootstrap,Q02127,5,8,16,940,940,0.670691489361702,0.705380531601918
CoMap,Q02127,5,8,16,940,940,0.509042553191489,0.525837047337737
DCA,Q02127,5,8,16,940,940,0.777399275690357,0.798771980212355
GaussDCA,Q02127,5,8,16,940,940,0.763180737890447,0.790041444084287
ZMIp,Q02127,5,8,16,940,940,0.573299004074242,0.552179515249927
PSICOV,Q02127,5,8,16,940,940,0.608153010411951,0.599965052826445
PHACE,Q02750,0,8,16,1494,1494,0.9109956111819,0.928880730918694
CAPS,Q02750,0,8,16,1494,1494,0.678830000949806,0.724545579435608
CAPS_Bootstrap,Q02750,0,8,16,1494,1494,0.676969143866855,0.713117912770734
CoMap,Q02750,0,8,16,1494,1494,0.512742402004269,0.534219902505488
DCA,Q02750,0,8,16,1494,1494,0.807135279180083,0.823965510915573
GaussDCA,Q02750,0,8,16,1494,1494,0.796669498162216,0.811553488830264
ZMIp,Q02750,0,8,16,1494,1494,0.60895164773328,0.600983054274729
PSICOV,Q02750,0,8,16,1494,1494,0.664438880018065,0.666695228905068
PHACE,Q02750,5,8,16,593,593,0.812966907342267,0.844293030459931
CAPS,Q02750,5,8,16,593,593,0.585677763906623,0.605453904353411
CAPS_Bootstrap,Q02750,5,8,16,593,593,0.583660127001641,0.596005568372097
CoMap,Q02750,5,8,16,593,593,0.509306154716777,0.52644113019284
DCA,Q02750,5,8,16,593,593,0.744364408828121,0.759211803295469
GaussDCA,Q02750,5,8,16,593,593,0.726428910646696,0.740433233517094
ZMIp,Q02750,5,8,16,593,593,0.600610267624819,0.566512083693868
PSICOV,Q02750,5,8,16,593,593,0.635156078930979,0.603522357733725
PHACE,Q02790,0,8,16,1178,1178,0.966939159059269,0.965358248123163
CAPS,Q02790,0,8,16,1178,1178,0.734276319392599,0.794957590473283
CAPS_Bootstrap,Q02790,0,8,16,1178,1178,0.73081227426417,0.776040530495756
CoMap,Q02790,0,8,16,1178,1178,0.509346147970287,0.526568539619614
DCA,Q02790,0,8,16,1178,1178,0.860118730200821,0.877440932344593
GaussDCA,Q02790,0,8,16,1178,1178,0.847812614399241,0.865747130730636
ZMIp,Q02790,0,8,16,1178,1178,0.673529420242648,0.688949437444002
PSICOV,Q02790,0,8,16,1178,1178,0.742136177977119,0.752466675234063
PHACE,Q02790,5,8,16,625,625,0.976975360000001,0.98268618909519
CAPS,Q02790,5,8,16,625,625,0.70952832,0.775744820800836
CAPS_Bootstrap,Q02790,5,8,16,625,625,0.70487424,0.751884827785217
CoMap,Q02790,5,8,16,625,625,0.508,0.523344256948757
DCA,Q02790,5,8,16,625,625,0.82542592,0.852146350413069
GaussDCA,Q02790,5,8,16,625,625,0.813032959999999,0.843086110689247
ZMIp,Q02790,5,8,16,625,625,0.59090688,0.58889267733445
PSICOV,Q02790,5,8,16,625,625,0.68561664,0.675676196908684
PHACE,Q03154,0,8,16,863,863,0.845431267950197,0.838572371419812
CAPS,Q03154,0,8,16,863,863,0.548455964198295,0.585626642305761
CAPS_Bootstrap,Q03154,0,8,16,863,863,0.54793902538908,0.577489255056869
CoMap,Q03154,0,8,16,863,863,0.50579575680513,0.517433077232453
DCA,Q03154,0,8,16,863,863,0.828779124802453,0.853207207721834
GaussDCA,Q03154,0,8,16,863,863,0.816625020643985,0.842493278801831
ZMIp,Q03154,0,8,16,863,863,0.621747145759288,0.625506707131778
PSICOV,Q03154,0,8,16,863,863,0.613635905898339,0.659553807883582
PHACE,Q03154,5,8,16,363,363,0.774552436460776,0.750910805102971
CAPS,Q03154,5,8,16,363,363,0.539019040897328,0.560700103371071
CAPS_Bootstrap,Q03154,5,8,16,363,363,0.538180452154907,0.553043048143023
CoMap,Q03154,5,8,16,363,363,0.502754820936639,0.50950016568164
DCA,Q03154,5,8,16,363,363,0.770947643224128,0.801804344011426
GaussDCA,Q03154,5,8,16,363,363,0.763161289832967,0.794810841801173
ZMIp,Q03154,5,8,16,363,363,0.545560791992046,0.541989901890291
PSICOV,Q03154,5,8,16,363,363,0.552413693660876,0.564699632761315
PHACE,Q03393,0,8,16,626,626,0.802169563841622,0.820180950618469
CAPS,Q03393,0,8,16,626,626,0.570361542937052,0.619281572681754
CAPS_Bootstrap,Q03393,0,8,16,626,626,0.570480202921332,0.617885075954569
CoMap,Q03393,0,8,16,626,626,0.512783380457083,0.533629685155459
DCA,Q03393,0,8,16,626,626,0.768643652583982,0.776571179286571
GaussDCA,Q03393,0,8,16,626,626,0.766040788412661,0.777461124923766
ZMIp,Q03393,0,8,16,626,626,0.588073778440118,0.588226015086944
PSICOV,Q03393,0,8,16,626,626,0.674107370698895,0.686965979266822
PHACE,Q03393,5,8,16,269,269,0.626359503047222,0.614863286140416
CAPS,Q03393,5,8,16,269,269,0.514724782686807,0.522715533098974
CAPS_Bootstrap,Q03393,5,8,16,269,269,0.514697143488896,0.521387277615178
CoMap,Q03393,5,8,16,269,269,0.509293680297398,0.526428391296391
DCA,Q03393,5,8,16,269,269,0.685217174997582,0.683558010788028
GaussDCA,Q03393,5,8,16,269,269,0.6805185113528,0.68563817058427
ZMIp,Q03393,5,8,16,269,269,0.480327800887218,0.497530771865805
PSICOV,Q03393,5,8,16,269,269,0.54071944832161,0.53231015404209
PHACE,Q03426,0,8,16,2077,2077,0.924580817162263,0.935082614764345
CAPS,Q03426,0,8,16,2077,2077,0.605025720172956,0.673578555402244
CAPS_Bootstrap,Q03426,0,8,16,2077,2077,0.604749290032358,0.671308790617131
CoMap,Q03426,0,8,16,2077,2077,0.5086663456909,0.524944721031651
DCA,Q03426,0,8,16,2077,2077,0.824014025265598,0.847398523807041
GaussDCA,Q03426,0,8,16,2077,2077,0.816104298424943,0.841089676217775
ZMIp,Q03426,0,8,16,2077,2077,0.623655836709413,0.64033423159761
PSICOV,Q03426,0,8,16,2077,2077,0.686209369695236,0.704454100639212
PHACE,Q03426,5,8,16,944,944,0.80030320848894,0.787143197628485
CAPS,Q03426,5,8,16,944,944,0.580718319089342,0.635054443069777
CAPS_Bootstrap,Q03426,5,8,16,944,944,0.580684654194197,0.633432537708073
CoMap,Q03426,5,8,16,944,944,0.509004237288136,0.525746523445777
DCA,Q03426,5,8,16,944,944,0.738742459063488,0.757568450698865
GaussDCA,Q03426,5,8,16,944,944,0.72314102449009,0.743372911413693
ZMIp,Q03426,5,8,16,944,944,0.532574152542373,0.54799390009869
PSICOV,Q03426,5,8,16,944,944,0.591550560183855,0.586019670841535
PHACE,Q04446,0,8,16,3365,3365,0.930846733152443,0.948527382566031
CAPS,Q04446,0,8,16,3365,3365,0.595199865762625,0.661527145960729
CAPS_Bootstrap,Q04446,0,8,16,3365,3365,0.59467422046281,0.653221805826691
CoMap,Q04446,0,8,16,3365,3365,0.509806835066865,0.527626472287049
DCA,Q04446,0,8,16,3365,3365,0.827780513060551,0.841669736405121
GaussDCA,Q04446,0,8,16,3365,3365,0.817274098147829,0.836464381208593
ZMIp,Q04446,0,8,16,3365,3365,0.580383062245959,0.572031396255692
PSICOV,Q04446,0,8,16,3365,3365,0.679607753091544,0.702982618315931
PHACE,Q04446,5,8,16,1657,1657,0.897481433351458,0.920310623441574
CAPS,Q04446,5,8,16,1657,1657,0.572047264599371,0.629981535720851
CAPS_Bootstrap,Q04446,5,8,16,1657,1657,0.571474722369829,0.617853192149121
CoMap,Q04446,5,8,16,1657,1657,0.510561255280628,0.529364084649219
DCA,Q04446,5,8,16,1657,1657,0.778774708639012,0.794059725637912
GaussDCA,Q04446,5,8,16,1657,1657,0.769312100709159,0.793222833833843
ZMIp,Q04446,5,8,16,1657,1657,0.532682801042668,0.518250568347348
PSICOV,Q04446,5,8,16,1657,1657,0.570716795919653,0.578893953764917
PHACE,Q04771,0,8,16,1419,1419,0.883147816232035,0.914606634448725
CAPS,Q04771,0,8,16,1419,1419,0.66599025308893,0.734968807108985
CAPS_Bootstrap,Q04771,0,8,16,1419,1419,0.667122078745069,0.74128946545069
CoMap,Q04771,0,8,16,1419,1419,0.508461377628987,0.5243854550741
DCA,Q04771,0,8,16,1419,1419,0.789297667167772,0.80479872480248
GaussDCA,Q04771,0,8,16,1419,1419,0.774569034660482,0.787861866369068
ZMIp,Q04771,0,8,16,1419,1419,0.59876010709385,0.603731754397794
PSICOV,Q04771,0,8,16,1419,1419,0.655238157671906,0.658183528196921
PHACE,Q04771,5,8,16,633,633,0.750434875926218,0.797601377215886
CAPS,Q04771,5,8,16,633,633,0.577290616912368,0.639794992235957
CAPS_Bootstrap,Q04771,5,8,16,633,633,0.577193284567333,0.639139855988973
CoMap,Q04771,5,8,16,633,633,0.505529225908373,0.51714918926029
DCA,Q04771,5,8,16,633,633,0.744547516902135,0.758241369902661
GaussDCA,Q04771,5,8,16,633,633,0.719762708734205,0.731823992590288
ZMIp,Q04771,5,8,16,633,633,0.540931994639234,0.532016819535156
PSICOV,Q04771,5,8,16,633,633,0.576298575703351,0.577041217999699
PHACE,Q04828,0,8,16,1643,1643,0.902967235165383,0.924174463898229
CAPS,Q04828,0,8,16,1643,1643,0.557198339364811,0.604856056318519
CAPS_Bootstrap,Q04828,0,8,16,1643,1643,0.556173685815142,0.588998637009488
CoMap,Q04828,0,8,16,1643,1643,0.513998782714547,0.536971638896383
DCA,Q04828,0,8,16,1643,1643,0.810196821647672,0.829210085281038
GaussDCA,Q04828,0,8,16,1643,1643,0.795549017595809,0.817008423644897
ZMIp,Q04828,0,8,16,1643,1643,0.642824887597433,0.655586050818458
PSICOV,Q04828,0,8,16,1643,1643,0.675611022842069,0.694456759091421
PHACE,Q04828,5,8,16,778,778,0.812640016917679,0.837505269978347
CAPS,Q04828,5,8,16,778,778,0.526756035183484,0.557216016925661
CAPS_Bootstrap,Q04828,5,8,16,778,778,0.526020843108359,0.54102931485422
CoMap,Q04828,5,8,16,778,778,0.514781491002571,0.538642025822499
DCA,Q04828,5,8,16,778,778,0.778292504014644,0.802075427875879
GaussDCA,Q04828,5,8,16,778,778,0.764006648118899,0.790226460009403
ZMIp,Q04828,5,8,16,778,778,0.551000852492383,0.573980641368093
PSICOV,Q04828,5,8,16,778,778,0.585508620746625,0.575243601422855
